Sku Code,Item Name,Shelf,Batch,BatchStatus,Type,Total (Stock on hand),Available (ATP),Blocked (Committed),Not Found,Size,Color,Brand,Updated,Inventory Allocation,Inventory Sync,Sku Mixing,Shelf on hold,Image,Pendency on all channels,Total Inventory,Item Type Inventory Id
SIMPLE_bad4f26a_TOP_S,Safar Corduroy Embroidered Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990476
SIMPLE_bcb434dc_TOP_M,Safar Corduroy Embroidered Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990478
SIMPLE_7d1d60c6_TOP_L,Safar Corduroy Embroidered Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990480
SIMPLE_f3cf9131_TOP_XL,Safar Corduroy Embroidered Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990482
SIMPLE_e9813570_TOP_XXL,Safar Corduroy Embroidered Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990484
SIMPLE_32c62289_TOP_XXXL,Safar Corduroy Embroidered Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990486
SIMPLE_9bef6e5c_TOP_XS,Merino Wool Embroidered Coat - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990488
SIMPLE_5afd74e6_TOP_XXS,Safar Mustard Wool Top - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990490
SIMPLE_a07efa92_TOP_XS,Safar Mustard Wool Top - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990492
SIMPLE_4c888735_TOP_S,Safar Mustard Wool Top - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990494
SIMPLE_e4733ec8_TOP_M,Safar Mustard Wool Top - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:08,true,true,true,false,,0,0,4990496
SIMPLE_9ff8b9a7_TOP_L,Safar Mustard Wool Top - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990498
SIMPLE_bf4d6dd2_TOP_XL,Safar Mustard Wool Top - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990500
SIMPLE_f25dc37c_TOP_XXL,Safar Mustard Wool Top - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990502
SIMPLE_83777860_TOP_XXXL,Safar Mustard Wool Top - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990504
SIMPLE_74450ec3_TOP_XXS,Black Corduroy Patchwork Top - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990506
SIMPLE_fd6dae45_TOP_XS,Black Corduroy Patchwork Top - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990508
SIMPLE_41bb5d59_TOP_S,Black Corduroy Patchwork Top - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990510
SIMPLE_13c5714f_TOP_M,Black Corduroy Patchwork Top - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990512
SIMPLE_f59fe172_TOP_L,Black Corduroy Patchwork Top - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990514
SIMPLE_cb10e39a_TOP_XL,Black Corduroy Patchwork Top - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990516
SIMPLE_a99b63e4_TOP_XXL,Black Corduroy Patchwork Top - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990518
SIMPLE_1078b453_TOP_XXXL,Black Corduroy Patchwork Top - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990520
SIMPLE_18d6164b_TOP_XXS,Safar Green Wool Top - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990522
SIMPLE_778a6713_TOP_XS,Safar Green Wool Top - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990524
SIMPLE_1026e61b_TOP_S,Safar Green Wool Top - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990526
SIMPLE_6f4faa7c_TOP_M,Safar Green Wool Top - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990528
SIMPLE_2a6bb596_TOP_L,Safar Green Wool Top - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990530
SIMPLE_fedc3493_TOP_XL,Safar Green Wool Top - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990532
SIMPLE_63d8b86c_TOP_XXL,Safar Green Wool Top - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990534
SIMPLE_c40d29b5_TOP_XXXL,Safar Green Wool Top - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990536
SIMPLE_cd00ee81_TOP_S,top demo - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990538
SIMPLE_145a345e_TOP_M,top demo - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:09,true,true,true,false,,0,0,4990540
SIMPLE_b24b8971_TOP_L,top demo - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990542
SIMPLE_2d14b1f2_TOP_XL,top demo - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990544
SIMPLE_51e1c74f_TOP_XS,demo bottom - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990546
SIMPLE_4435c40c_TOP_S,demo bottom - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990548
SIMPLE_a393eb82_TOP_XS,demo coord - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990550
SIMPLE_5fdc9f9d_BOTTOM_S,demo coord - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990552
SIMPLE_0d2e0d49_BOTTOM_M,demo coord - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990554
SIMPLE_5be7f115_BOTTOM_L,demo coord - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990556
SIMPLE_6577c685_BOTTOM_XL,demo coord - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990558
SIMPLE_7d15e0c1_TOP_S,demo coord - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990560
SIMPLE_d0738922_TOP_XXS,Hot Pink Hand Embroidered One Shoulder Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990562
SIMPLE_6d11f749_BOTTOM_XS,Hot Pink Hand Embroidered One Shoulder Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990564
SIMPLE_2d766e47_BOTTOM_S,Hot Pink Hand Embroidered One Shoulder Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990566
SIMPLE_48c8d767_BOTTOM_M,Hot Pink Hand Embroidered One Shoulder Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990568
SIMPLE_4eef2876_BOTTOM_L,Hot Pink Hand Embroidered One Shoulder Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990570
SIMPLE_bcd589df_BOTTOM_XL,Hot Pink Hand Embroidered One Shoulder Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990572
SIMPLE_98168bc6_BOTTOM_XXL,Hot Pink Hand Embroidered One Shoulder Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990574
SIMPLE_48b694f7_BOTTOM_XXXL,Hot Pink Hand Embroidered One Shoulder Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990576
SIMPLE_a422287c_TOP_XS,Hot Pink Hand Embroidered One Shoulder Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990578
SIMPLE_5701b9e3_TOP_S,Hot Pink Hand Embroidered One Shoulder Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990580
SIMPLE_0ca3bfcd_TOP_M,Hot Pink Hand Embroidered One Shoulder Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:10,true,true,true,false,,0,0,4990582
SIMPLE_bc3d2ded_TOP_L,Hot Pink Hand Embroidered One Shoulder Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990584
SIMPLE_b7da58b3_TOP_XL,Hot Pink Hand Embroidered One Shoulder Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990586
SIMPLE_62332f53_TOP_XXL,Hot Pink Hand Embroidered One Shoulder Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990588
SIMPLE_365a4059_TOP_XXXL,Hot Pink Hand Embroidered One Shoulder Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990590
SIMPLE_30022e18_TOP_XXS,Pure Raw Silk Hand Embroidered Waist Coat Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990592
SIMPLE_e52d16cc_BOTTOM_XS,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990594
SIMPLE_6864c3c2_BOTTOM_S,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990596
SIMPLE_86207fba_BOTTOM_M,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990598
SIMPLE_dd324ecb_BOTTOM_L,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990600
SIMPLE_7acfc663_BOTTOM_XL,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990602
SIMPLE_1b2d5295_BOTTOM_XXL,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990604
SIMPLE_ce479962_BOTTOM_XXXL,Pure Raw Silk Hand Embroidered Waist Coat Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990606
SIMPLE_14039c63_TOP_XS,Pure Raw Silk Hand Embroidered Waist Coat Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990608
SIMPLE_e5b323ae_TOP_S,Pure Raw Silk Hand Embroidered Waist Coat Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990610
SIMPLE_9dce26c5_TOP_M,Pure Raw Silk Hand Embroidered Waist Coat Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990612
SIMPLE_654579d3_TOP_L,Pure Raw Silk Hand Embroidered Waist Coat Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990614
SIMPLE_f00121e6_TOP_XL,Pure Raw Silk Hand Embroidered Waist Coat Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990616
SIMPLE_c6458048_TOP_XXL,Pure Raw Silk Hand Embroidered Waist Coat Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990618
SIMPLE_c195558d_TOP_XXXL,Pure Raw Silk Hand Embroidered Waist Coat Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990620
SIMPLE_52f604b6_TOP_XXS,New Denim Floral Top - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990622
SIMPLE_9c0afd47_TOP_XS,New Denim Floral Top - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990624
SIMPLE_f39307e3_TOP_S,New Denim Floral Top - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:11,true,true,true,false,,0,0,4990626
SIMPLE_a40a0717_TOP_M,New Denim Floral Top - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990628
SIMPLE_8976fc56_TOP_L,New Denim Floral Top - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990630
SIMPLE_15deb786_TOP_XL,New Denim Floral Top - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990632
SIMPLE_59ab420d_TOP_XXL,New Denim Floral Top - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990634
SIMPLE_104c4af1_TOP_XXXL,New Denim Floral Top - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990636
SIMPLE_5066c2ad_TOP_XS,Denim Pant - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990638
SIMPLE_d06bd2ae_TOP_S,Denim Pant - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990640
SIMPLE_a9888b06_TOP_M,Denim Pant - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990642
SIMPLE_29dce37d_TOP_L,Denim Pant - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990644
SIMPLE_e9c578e4_TOP_XL,Denim Pant - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990646
SIMPLE_b487da9e_TOP_XXL,Denim Pant - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990648
SIMPLE_abec6129_TOP_XXXL,Denim Pant - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990650
SIMPLE_a9684405_TOP_XXS,Indigo Bloom Denim Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990652
SIMPLE_9550a103_BOTTOM_XS,Indigo Bloom Denim Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990654
SIMPLE_0aefed19_BOTTOM_S,Indigo Bloom Denim Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990656
SIMPLE_8e8844b6_BOTTOM_M,Indigo Bloom Denim Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990658
SIMPLE_38df2ddb_BOTTOM_L,Indigo Bloom Denim Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990660
SIMPLE_de93440c_BOTTOM_XL,Indigo Bloom Denim Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990662
SIMPLE_b980e060_BOTTOM_XXL,Indigo Bloom Denim Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990664
SIMPLE_acd0bdc3_BOTTOM_XXXL,Indigo Bloom Denim Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990666
SIMPLE_eee5fb02_TOP_XS,Indigo Bloom Denim Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990668
SIMPLE_3c31d830_TOP_S,Indigo Bloom Denim Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:12,true,true,true,false,,0,0,4990670
SIMPLE_b3e91070_TOP_M,Indigo Bloom Denim Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990672
SIMPLE_a9352c08_TOP_L,Indigo Bloom Denim Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990674
SIMPLE_2d1ec5d8_TOP_XL,Indigo Bloom Denim Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990676
SIMPLE_887d7533_TOP_XXL,Indigo Bloom Denim Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990678
SIMPLE_25b93c62_TOP_XXXL,Indigo Bloom Denim Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990680
SIMPLE_a0939d74_TOP_XXS,White Linen Printed Top - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990682
SIMPLE_489962c5_TOP_XS,White Linen Printed Top - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990684
SIMPLE_7f75bea4_TOP_S,White Linen Printed Top - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990686
SIMPLE_12a9e7f1_TOP_M,White Linen Printed Top - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990688
SIMPLE_4b6484a6_TOP_L,White Linen Printed Top - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990690
SIMPLE_d8fc10f7_TOP_XL,White Linen Printed Top - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990692
SIMPLE_607bfaf4_TOP_XXL,White Linen Printed Top - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990694
SIMPLE_b368703e_TOP_XXXL,White Linen Printed Top - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990696
SIMPLE_38daa245_TOP_XS,White Linen Printed Pant - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990698
SIMPLE_7e9f455d_TOP_S,White Linen Printed Pant - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990700
SIMPLE_d7488b20_TOP_M,White Linen Printed Pant - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990702
SIMPLE_2f9e705f_TOP_L,White Linen Printed Pant - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990704
SIMPLE_5d227064_TOP_XL,White Linen Printed Pant - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990706
SIMPLE_1ed74f69_TOP_XXL,White Linen Printed Pant - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990708
SIMPLE_9bc29b73_TOP_XXXL,White Linen Printed Pant - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990710
SIMPLE_416eb77d_TOP_XXS,Linen Embroidered Top With Denim Pant - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990712
SIMPLE_0c81043e_BOTTOM_XS,Linen Embroidered Top With Denim Pant - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:21:13,true,true,true,false,,0,0,4990714
SIMPLE_ed64c4e0_BOTTOM_S,Linen Embroidered Top With Denim Pant - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:21:14,true,true,true,false,,0,0,4990716
SIMPLE_facc2dfe_BOTTOM_M,Linen Embroidered Top With Denim Pant - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:21:14,true,true,true,false,,0,0,4990718
SIMPLE_6b9a3ee1_BOTTOM_L,Linen Embroidered Top With Denim Pant - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:21:14,true,true,true,false,,0,0,4990720
